# 
# 
# EIS/Hinode Spectrum for eis_l1_20130708_002042
# px = 3
# py = 55
# ref wave = 202.044
# 
# wavelengths - Angstrom
# counts - intensities in counts
# ints_pre - erg/cm^2/s/sr/A from pre-flight calibration
# ints_nrl - erg/cm^2/s/sr/A from NRL in-flight calibration
# 
# missing data = -100.                                                             
# 
# TIME STAMP = Thu Feb 11 06:59:47 2016
# WARNING: Spectrum generated with beta software
# 
#     WAVE        COUNTS         ERROR      INTS_PRE       ERR_PRE      INTS_NRL       ERR_NRL
# Start Window 1
   259.782     2.360e+01     4.858e+00     4.060e+02     8.359e+01     4.712e+02     9.700e+01
   259.804     1.585e+01     3.981e+00     2.724e+02     6.841e+01     3.160e+02     7.937e+01
   259.826     1.507e+01     3.882e+00     2.585e+02     6.660e+01     2.999e+02     7.725e+01
   259.848     1.338e+01     3.657e+00     2.291e+02     6.265e+01     2.657e+02     7.266e+01
   259.871     1.227e+01     3.504e+00     2.099e+02     5.992e+01     2.435e+02     6.949e+01
   259.893     1.207e+01     3.475e+00     2.062e+02     5.934e+01     2.391e+02     6.880e+01
   259.915     1.543e+01     3.928e+00     2.631e+02     6.698e+01     3.050e+02     7.765e+01
   259.937     2.341e+01     4.839e+00     3.986e+02     8.239e+01     4.621e+02     9.549e+01
   259.960     5.078e+01     7.126e+00     8.633e+02     1.212e+02     1.001e+03     1.404e+02
   259.982     7.056e+01     8.400e+00     1.198e+03     1.426e+02     1.388e+03     1.652e+02
   260.004     8.158e+01     9.032e+00     1.383e+03     1.531e+02     1.602e+03     1.774e+02
   260.026     6.010e+01     7.753e+00     1.017e+03     1.312e+02     1.178e+03     1.520e+02
   260.049     3.090e+01     5.559e+00     5.222e+02     9.394e+01     6.048e+02     1.088e+02
   260.071     2.276e+01     4.770e+00     3.840e+02     8.049e+01     4.446e+02     9.321e+01
   260.093     2.051e+01     4.529e+00     3.455e+02     7.630e+01     4.001e+02     8.834e+01
   260.116     1.646e+01     4.057e+00     2.768e+02     6.824e+01     3.205e+02     7.900e+01
   260.138     1.597e+01     3.996e+00     2.682e+02     6.712e+01     3.104e+02     7.769e+01
   260.160     1.301e+01     3.607e+00     2.182e+02     6.050e+01     2.526e+02     7.002e+01
   260.182     9.884e+00     3.144e+00     1.655e+02     5.265e+01     1.916e+02     6.093e+01
   260.205     1.275e+01     3.571e+00     2.132e+02     5.971e+01     2.467e+02     6.909e+01
   260.227     1.252e+01     3.538e+00     2.090e+02     5.907e+01     2.418e+02     6.834e+01
   260.249     1.576e+01     3.971e+00     2.628e+02     6.619e+01     3.040e+02     7.657e+01
   260.271     1.923e+01     4.385e+00     3.201e+02     7.299e+01     3.703e+02     8.444e+01
   260.294     1.930e+01     4.393e+00     3.207e+02     7.301e+01     3.710e+02     8.445e+01
   260.316     2.124e+01     4.609e+00     3.525e+02     7.649e+01     4.078e+02     8.847e+01
   260.338     3.144e+01     5.607e+00     5.209e+02     9.290e+01     6.024e+02     1.074e+02
   260.360     2.946e+01     5.428e+00     4.875e+02     8.980e+01     5.637e+02     1.039e+02
   260.383     1.743e+01     4.175e+00     2.879e+02     6.896e+01     3.329e+02     7.975e+01
   260.405     1.738e+01     4.169e+00     2.867e+02     6.877e+01     3.316e+02     7.952e+01
   260.427     1.401e+01     3.743e+00     2.308e+02     6.166e+01     2.669e+02     7.129e+01
   260.449     1.932e+01     4.395e+00     3.177e+02     7.228e+01     3.673e+02     8.357e+01
   260.472     1.596e+01     3.995e+00     2.621e+02     6.561e+01     3.031e+02     7.585e+01
   260.494     1.448e+01     3.806e+00     2.375e+02     6.240e+01     2.746e+02     7.215e+01
   260.516     1.643e+01     4.054e+00     2.691e+02     6.637e+01     3.111e+02     7.673e+01
   260.538     1.167e+01     3.416e+00     1.907e+02     5.584e+01     2.205e+02     6.455e+01
   260.561     1.111e+01     3.334e+00     1.814e+02     5.442e+01     2.097e+02     6.291e+01
   260.583     6.771e+00     2.602e+00     1.104e+02     4.241e+01     1.276e+02     4.903e+01
   260.605     8.217e+00     2.867e+00     1.337e+02     4.665e+01     1.546e+02     5.393e+01
   260.628     1.015e+01     3.186e+00     1.649e+02     5.177e+01     1.907e+02     5.985e+01
   260.650     9.904e+00     3.147e+00     1.607e+02     5.106e+01     1.858e+02     5.904e+01
   260.672     1.161e+01     3.407e+00     1.881e+02     5.521e+01     2.175e+02     6.383e+01
   260.694     1.353e+01     3.679e+00     2.189e+02     5.951e+01     2.531e+02     6.881e+01
   260.717     9.166e+00     3.027e+00     1.481e+02     4.891e+01     1.712e+02     5.655e+01
   260.739     7.714e+00     2.777e+00     1.244e+02     4.480e+01     1.439e+02     5.180e+01
   260.761     1.205e+01     3.472e+00     1.941e+02     5.592e+01     2.245e+02     6.466e+01
   260.783     1.743e+01     4.175e+00     2.803e+02     6.714e+01     3.241e+02     7.764e+01
   260.806     1.402e+01     3.744e+00     2.251e+02     6.012e+01     2.603e+02     6.952e+01
   260.828     1.306e+01     3.614e+00     2.094e+02     5.794e+01     2.421e+02     6.701e+01
   260.850     1.722e+01     4.150e+00     2.757e+02     6.644e+01     3.189e+02     7.685e+01
   260.872     6.832e+00     2.614e+00     1.092e+02     4.179e+01     1.263e+02     4.834e+01
   260.895     1.356e+01     3.682e+00     2.164e+02     5.877e+01     2.503e+02     6.799e+01
   260.917     9.666e+00     3.109e+00     1.541e+02     4.956e+01     1.783e+02     5.734e+01
   260.939     8.191e+00     2.862e+00     1.304e+02     4.555e+01     1.509e+02     5.271e+01
   260.962     1.185e+01     3.442e+00     1.883e+02     5.471e+01     2.179e+02     6.331e+01
   260.984     1.777e+01     4.215e+00     2.820e+02     6.690e+01     3.264e+02     7.742e+01
   261.006     5.082e+01     7.129e+00     8.054e+02     1.130e+02     9.321e+02     1.308e+02
   261.028     1.157e+02     1.076e+01     1.831e+03     1.702e+02     2.119e+03     1.970e+02
   261.051     2.123e+02     1.457e+01     3.355e+03     2.302e+02     3.883e+03     2.665e+02
   261.073     2.813e+02     1.677e+01     4.438e+03     2.646e+02     5.138e+03     3.064e+02
   261.095     2.874e+02     1.695e+01     4.527e+03     2.671e+02     5.242e+03     3.092e+02
   261.117     2.019e+02     1.421e+01     3.176e+03     2.235e+02     3.678e+03     2.588e+02
   261.140     1.050e+02     1.025e+01     1.650e+03     1.610e+02     1.910e+03     1.864e+02
   261.162     6.553e+01     8.095e+00     1.028e+03     1.270e+02     1.191e+03     1.471e+02
   261.184     3.005e+01     5.481e+00     4.706e+02     8.586e+01     5.451e+02     9.945e+01
   261.206     1.392e+01     3.731e+00     2.178e+02     5.836e+01     2.523e+02     6.761e+01
   261.229     1.875e+01     4.330e+00     2.928e+02     6.763e+01     3.393e+02     7.836e+01
   261.251     1.355e+01     3.682e+00     2.114e+02     5.742e+01     2.449e+02     6.653e+01
   261.273     1.165e+01     3.413e+00     1.815e+02     5.316e+01     2.103e+02     6.161e+01
   261.295     1.403e+01     3.746e+00     2.182e+02     5.825e+01     2.529e+02     6.752e+01
   261.318     8.906e+00     2.984e+00     1.383e+02     4.634e+01     1.603e+02     5.372e+01
   261.340     1.076e+01     3.280e+00     1.668e+02     5.086e+01     1.934e+02     5.897e+01
   261.362     1.533e+01     3.915e+00     2.373e+02     6.062e+01     2.752e+02     7.030e+01
   261.384     1.321e+01     3.634e+00     2.042e+02     5.619e+01     2.369e+02     6.518e+01
   261.407     1.540e+01     3.925e+00     2.378e+02     6.060e+01     2.759e+02     7.030e+01
   261.429     2.318e+01     4.815e+00     3.574e+02     7.423e+01     4.147e+02     8.613e+01
   261.451     2.653e+01     5.150e+00     4.083e+02     7.929e+01     4.739e+02     9.202e+01
   261.473     2.389e+01     4.888e+00     3.672e+02     7.514e+01     4.263e+02     8.722e+01
   261.496     1.693e+01     4.114e+00     2.598e+02     6.315e+01     3.017e+02     7.332e+01
   261.518     1.181e+01     3.436e+00     1.810e+02     5.267e+01     2.102e+02     6.117e+01
   261.540     1.283e+01     3.582e+00     1.964e+02     5.483e+01     2.282e+02     6.369e+01
   261.563     1.539e+01     3.923e+00     2.353e+02     5.997e+01     2.733e+02     6.967e+01
   261.585     1.373e+01     3.705e+00     2.095e+02     5.655e+01     2.434e+02     6.571e+01
   261.607     1.558e+01     3.947e+00     2.375e+02     6.016e+01     2.760e+02     6.993e+01
   261.629     1.004e+01     3.169e+00     1.529e+02     4.824e+01     1.777e+02     5.608e+01
   261.652     1.096e+01     3.310e+00     1.665e+02     5.031e+01     1.936e+02     5.850e+01
   261.674     9.907e+00     3.148e+00     1.504e+02     4.777e+01     1.749e+02     5.557e+01
   261.696     3.693e+01     6.077e+00     5.597e+02     9.210e+01     6.511e+02     1.072e+02
   261.718     5.372e+01     7.329e+00     8.130e+02     1.109e+02     9.461e+02     1.291e+02
   261.741     8.919e+01     9.444e+00     1.348e+03     1.427e+02     1.569e+03     1.661e+02
   261.763     1.115e+02     1.056e+01     1.683e+03     1.594e+02     1.960e+03     1.856e+02
   261.785     9.090e+01     9.534e+00     1.370e+03     1.437e+02     1.596e+03     1.673e+02
   261.807     6.604e+01     8.126e+00     9.938e+02     1.223e+02     1.158e+03     1.425e+02
   261.830     2.901e+01     5.386e+00     4.360e+02     8.095e+01     5.081e+02     9.433e+01
   261.852     2.233e+01     4.726e+00     3.351e+02     7.092e+01     3.907e+02     8.267e+01
   261.874     1.457e+01     3.817e+00     2.184e+02     5.721e+01     2.546e+02     6.670e+01
   261.896     1.012e+01     3.181e+00     1.514e+02     4.760e+01     1.766e+02     5.552e+01
   261.919     1.611e+01     4.013e+00     2.407e+02     5.998e+01     2.809e+02     6.998e+01
   261.941     9.953e+00     3.155e+00     1.485e+02     4.708e+01     1.734e+02     5.495e+01
   261.963     1.722e+01     4.150e+00     2.566e+02     6.185e+01     2.996e+02     7.220e+01
   261.985     1.208e+01     3.476e+00     1.798e+02     5.173e+01     2.100e+02     6.041e+01
   262.008     1.260e+01     3.550e+00     1.873e+02     5.275e+01     2.187e+02     6.162e+01
   262.030     1.437e+01     3.791e+00     2.133e+02     5.627e+01     2.493e+02     6.575e+01
   262.052     1.014e+01     3.185e+00     1.503e+02     4.720e+01     1.757e+02     5.517e+01
   262.074     1.278e+01     3.574e+00     1.891e+02     5.290e+01     2.211e+02     6.185e+01
   262.097     1.075e+01     3.278e+00     1.588e+02     4.845e+01     1.858e+02     5.666e+01
   262.119     6.546e+00     2.559e+00     9.662e+01     3.776e+01     1.130e+02     4.418e+01
   262.141     1.372e+01     3.705e+00     2.023e+02     5.460e+01     2.367e+02     6.389e+01
   262.164     1.249e+01     3.535e+00     1.839e+02     5.202e+01     2.152e+02     6.090e+01
   262.186     8.973e+00     2.996e+00     1.319e+02     4.403e+01     1.544e+02     5.155e+01
   262.208     1.171e+01     3.422e+00     1.718e+02     5.022e+01     2.013e+02     5.883e+01
   262.230     1.258e+01     3.547e+00     1.844e+02     5.199e+01     2.160e+02     6.091e+01
   262.253     9.463e+00     3.076e+00     1.385e+02     4.503e+01     1.624e+02     5.278e+01
   262.275     1.102e+01     3.320e+00     1.611e+02     4.852e+01     1.889e+02     5.690e+01
   262.297     8.672e+00     2.945e+00     1.266e+02     4.299e+01     1.485e+02     5.042e+01
   262.319     1.407e+01     3.751e+00     2.051e+02     5.467e+01     2.406e+02     6.415e+01
   262.342     9.377e+00     3.062e+00     1.365e+02     4.458e+01     1.602e+02     5.232e+01
   262.364     9.908e+00     3.148e+00     1.440e+02     4.576e+01     1.691e+02     5.373e+01
   262.386     1.582e+01     3.978e+00     2.297e+02     5.775e+01     2.698e+02     6.783e+01
   262.408     8.409e+00     2.900e+00     1.219e+02     4.204e+01     1.432e+02     4.940e+01
   262.431     1.079e+01     3.285e+00     1.562e+02     4.755e+01     1.836e+02     5.590e+01
   262.453     1.254e+01     3.542e+00     1.814e+02     5.121e+01     2.133e+02     6.022e+01
   262.475     7.503e+00     2.739e+00     1.083e+02     3.955e+01     1.274e+02     4.652e+01
   262.497     9.844e+00     3.137e+00     1.419e+02     4.524e+01     1.670e+02     5.324e+01
   262.520     1.106e+01     3.326e+00     1.593e+02     4.790e+01     1.875e+02     5.639e+01
   262.542     1.164e+01     3.412e+00     1.675e+02     4.907e+01     1.972e+02     5.779e+01
   262.564     1.176e+01     3.429e+00     1.689e+02     4.925e+01     1.990e+02     5.802e+01
   262.586     1.314e+01     3.624e+00     1.884e+02     5.198e+01     2.220e+02     6.127e+01
   262.609     1.173e+01     3.425e+00     1.680e+02     4.906e+01     1.981e+02     5.785e+01
   262.631     1.308e+01     3.617e+00     1.871e+02     5.173e+01     2.207e+02     6.103e+01
   262.653     1.253e+01     3.540e+00     1.790e+02     5.057e+01     2.113e+02     5.968e+01
   262.675     1.623e+01     4.029e+00     2.316e+02     5.747e+01     2.734e+02     6.785e+01
   262.698     1.937e+01     4.401e+00     2.760e+02     6.270e+01     3.260e+02     7.406e+01
   262.720     2.064e+01     4.543e+00     2.936e+02     6.463e+01     3.469e+02     7.637e+01
   262.742     2.055e+01     4.533e+00     2.920e+02     6.441e+01     3.451e+02     7.614e+01
   262.764     1.884e+01     4.340e+00     2.673e+02     6.158e+01     3.161e+02     7.283e+01
   262.787     1.621e+01     4.026e+00     2.297e+02     5.705e+01     2.717e+02     6.750e+01
   262.809     1.998e+01     4.470e+00     2.828e+02     6.326e+01     3.347e+02     7.488e+01
   262.831     1.859e+01     4.311e+00     2.627e+02     6.093e+01     3.111e+02     7.216e+01
   262.853     2.530e+01     5.030e+00     3.571e+02     7.099e+01     4.231e+02     8.411e+01
   262.876     3.784e+01     6.151e+00     5.333e+02     8.670e+01     6.322e+02     1.028e+02
   262.898     5.243e+01     7.241e+00     7.380e+02     1.019e+02     8.752e+02     1.209e+02
   262.920     1.130e+02     1.063e+01     1.588e+03     1.494e+02     1.884e+03     1.773e+02
   262.943     2.672e+02     1.635e+01     3.752e+03     2.295e+02     4.454e+03     2.724e+02
   262.965     5.524e+02     2.350e+01     7.745e+03     3.295e+02     9.198e+03     3.913e+02
   262.987     8.867e+02     2.978e+01     1.242e+04     4.169e+02     1.475e+04     4.954e+02
   263.009     9.413e+02     3.068e+01     1.316e+04     4.290e+02     1.565e+04     5.100e+02
   263.032     6.942e+02     2.635e+01     9.694e+03     3.679e+02     1.153e+04     4.376e+02
   263.054     3.599e+02     1.897e+01     5.019e+03     2.646e+02     5.972e+03     3.148e+02
   263.076     1.456e+02     1.207e+01     2.028e+03     1.680e+02     2.414e+03     2.000e+02
   263.098     5.139e+01     7.169e+00     7.147e+02     9.970e+01     8.512e+02     1.187e+02
   263.121     2.477e+01     4.977e+00     3.440e+02     6.913e+01     4.099e+02     8.237e+01
   263.143     2.234e+01     4.726e+00     3.098e+02     6.556e+01     3.694e+02     7.816e+01
   263.165     1.568e+01     3.959e+00     2.172e+02     5.485e+01     2.590e+02     6.542e+01
   263.187     1.383e+01     3.719e+00     1.913e+02     5.145e+01     2.283e+02     6.140e+01
   263.210     1.362e+01     3.690e+00     1.882e+02     5.099e+01     2.247e+02     6.088e+01
   263.232     1.304e+01     3.611e+00     1.800e+02     4.983e+01     2.150e+02     5.952e+01
   263.254     1.650e+01     4.063e+00     2.274e+02     5.598e+01     2.718e+02     6.691e+01
   263.276     1.104e+01     3.323e+00     1.520e+02     4.573e+01     1.817e+02     5.469e+01
   263.299     1.565e+01     3.956e+00     2.151e+02     5.437e+01     2.573e+02     6.505e+01
   263.321     1.584e+01     3.980e+00     2.174e+02     5.462e+01     2.602e+02     6.538e+01
   263.343     1.550e+01     3.937e+00     2.124e+02     5.396e+01     2.544e+02     6.463e+01
   263.365     1.637e+01     4.046e+00     2.241e+02     5.538e+01     2.685e+02     6.636e+01
   263.388     1.514e+01     3.891e+00     2.070e+02     5.319e+01     2.481e+02     6.377e+01
   263.410     1.448e+01     3.806e+00     1.978e+02     5.196e+01     2.372e+02     6.233e+01
   263.432     2.175e+01     4.664e+00     2.966e+02     6.360e+01     3.560e+02     7.633e+01
   263.454     2.438e+01     4.937e+00     3.320e+02     6.724e+01     3.987e+02     8.074e+01
   263.477     2.443e+01     4.943e+00     3.323e+02     6.723e+01     3.993e+02     8.077e+01
   263.499     1.873e+01     4.328e+00     2.544e+02     5.878e+01     3.058e+02     7.066e+01
   263.521     1.393e+01     3.733e+00     1.890e+02     5.063e+01     2.273e+02     6.091e+01
   263.543     1.511e+01     3.887e+00     2.047e+02     5.266e+01     2.463e+02     6.338e+01
   263.566     1.206e+01     3.473e+00     1.632e+02     4.699e+01     1.966e+02     5.659e+01
   263.588     8.928e+00     2.988e+00     1.206e+02     4.037e+01     1.454e+02     4.865e+01
   263.610     1.630e+01     4.037e+00     2.200e+02     5.448e+01     2.652e+02     6.568e+01
   263.632     2.178e+01     4.667e+00     2.935e+02     6.289e+01     3.540e+02     7.586e+01
   263.655     1.911e+01     4.371e+00     2.572e+02     5.884e+01     3.104e+02     7.101e+01
   263.677     2.736e+01     5.231e+00     3.678e+02     7.032e+01     4.442e+02     8.492e+01
   263.699     2.903e+01     5.388e+00     3.897e+02     7.233e+01     4.709e+02     8.740e+01
   263.721     2.215e+01     4.706e+00     2.970e+02     6.311e+01     3.591e+02     7.630e+01
   263.744     2.092e+01     4.574e+00     2.801e+02     6.125e+01     3.389e+02     7.409e+01
   263.766     1.515e+01     3.892e+00     2.026e+02     5.205e+01     2.452e+02     6.300e+01
   263.788     1.308e+01     3.617e+00     1.747e+02     4.831e+01     2.116e+02     5.851e+01
   263.811     1.501e+01     3.875e+00     2.003e+02     5.169e+01     2.427e+02     6.264e+01
